44;0;2544.00;9.50;1720.00;0.00;0.32
45;0;2731.00;9.80;1813.00;0.00;0.24
46;0;3426.00;9.50;1435.00;0.00;0.68
47;0;3811.00;9.50;1819.00;0.00;1.08
48;0;1502.00;9.50;1953.00;0.00;4.04
49;0;2074.00;11.67;1495.00;0.00;0.16
50;0;1044.00;9.50;101.00;0.00;5.04
51;0;93.00;9.50;430.00;0.00;5.24
52;0;2433.00;11.42;1857.00;0.00;0.32
53;0;2427.00;13.32;1729.00;0.00;0.24
54;0;101.00;9.50;1311.00;0.00;4.48
55;0;282.00;9.50;1477.00;0.00;5.80
56;0;326.00;9.50;688.00;0.00;3.56
57;0;2388.00;13.45;1993.00;0.00;0.96
58;0;2344.00;9.80;1540.00;0.00;0.20
59;0;1407.00;9.50;638.00;0.00;5.68
60;0;2865.00;10.22;1362.00;0.00;0.36
61;0;2280.00;11.50;1585.00;0.00;0.32
62;0;3238.00;10.10;1768.00;0.00;0.24
63;0;2315.00;9.80;1649.00;0.00;0.28
64;0;2624.00;10.00;1803.00;0.00;0.24
65;0;2057.00;10.45;1375.00;0.00;0.36
66;0;1836.00;9.85;1796.00;0.00;0.44
67;0;2310.00;16.25;1611.00;0.00;0.32
68;0;2393.00;9.97;1282.00;0.00;0.16
69;0;2050.00;10.75;1437.00;0.00;0.28
70;0;3239.00;10.77;1714.00;0.00;0.24
71;0;2261.00;11.45;1692.00;0.00;0.28
72;0;2945.00;9.57;1346.00;0.00;0.16
73;0;2448.00;9.80;1811.00;0.00;0.28
74;0;1919.00;9.80;1813.00;0.00;0.44
75;0;2891.00;10.10;1522.00;0.00;0.20
76;0;2555.00;10.42;1764.00;0.00;0.32
77;0;2299.00;15.00;1487.00;0.00;0.16
78;0;2956.00;9.87;1436.00;0.00;0.20
79;0;2189.00;10.05;1659.00;0.00;0.24
80;0;3277.00;9.50;1952.00;0.00;0.96
81;0;2873.00;9.57;1547.00;0.00;0.24
82;0;1882.00;9.90;1772.00;0.00;0.32
83;0;2218.00;10.10;1660.00;0.00;0.24
84;0;3027.00;9.50;1351.00;0.00;0.24
85;0;2666.00;9.80;1812.00;0.00;0.20
86;0;1923.00;9.80;1748.00;0.00;0.44
87;0;2769.00;9.97;1839.00;0.00;0.24
88;0;2923.00;9.85;1949.00;0.00;0.40
89;0;2900.00;9.80;1368.00;0.00;0.20
90;0;2535.00;14.47;1932.00;0.00;0.64
91;0;2560.00;9.50;1718.00;0.00;0.24
92;0;3124.00;9.50;1314.00;0.00;0.20
93;0;2651.00;9.95;1877.00;0.00;0.24
94;0;2946.00;9.60;1741.00;0.00;0.24
95;0;2204.00;10.57;1686.00;0.00;0.28
96;0;3462.00;9.50;1860.00;0.00;1.28
97;0;3216.00;10.30;1555.00;0.00;0.20
98;0;2746.00;9.80;1681.00;0.00;0.16
99;0;2787.00;10.45;1831.00;0.00;0.24
100;0;2107.00;9.95;1362.00;0.00;0.28
101;0;2249.00;10.77;1608.00;0.00;0.24
102;0;2278.00;9.80;1507.00;0.00;0.20
103;0;2505.00;10.47;1735.00;0.00;0.32
104;0;2314.00;13.52;1692.00;0.00;0.24
105;0;3086.00;10.30;1485.00;0.00;0.28
106;0;2896.00;9.65;1503.00;0.00;0.20
107;0;2346.00;9.80;1548.00;0.00;0.16
108;0;2788.00;10.50;1840.00;0.00;0.20
109;0;2406.00;11.25;1604.00;0.00;0.32
110;0;3322.00;14.07;1535.00;0.00;0.20
111;0;2296.00;9.80;1550.00;0.00;0.24
112;0;2413.00;9.80;1809.00;0.00;0.20
113;0;2230.00;10.10;1505.00;0.00;0.16
114;0;2279.00;12.10;1481.00;0.00;0.16
115;0;2269.00;9.80;1540.00;0.00;0.12
116;0;2895.00;9.50;1745.00;0.00;0.16
117;0;2183.00;10.10;1652.00;0.00;0.24
118;0;2394.00;10.15;1573.00;0.00;0.28
119;0;2528.00;9.80;1689.00;0.00;0.20
120;0;1837.00;12.17;1745.00;0.00;0.40
121;0;2636.00;11.10;1899.00;0.00;0.16
122;0;2108.00;10.10;1314.00;0.00;0.32
123;0;2947.00;10.30;1950.00;0.00;0.28
124;0;2304.00;9.80;1574.00;0.00;0.28
125;0;2088.00;11.37;1494.00;0.00;0.20
126;0;2344.00;10.15;1685.00;0.00;0.28
127;0;3078.00;10.45;1302.00;0.00;0.20
128;0;2550.00;9.80;1750.00;0.00;0.28
129;0;2881.00;9.80;1540.00;0.00;0.28
130;0;2120.00;9.80;1477.00;0.00;0.24
131;0;2492.00;9.85;1710.00;0.00;0.24
132;0;1779.00;12.47;1820.00;0.00;0.44
133;0;2183.00;10.15;1510.00;0.00;0.20
134;0;1849.00;10.90;1842.00;0.00;0.36
135;0;2371.00;9.80;1802.00;0.00;0.20
136;0;2577.00;10.87;1975.00;0.00;0.20
137;0;2025.00;9.80;1371.00;0.00;0.32
138;0;3074.00;10.17;1292.00;0.00;0.20
139;0;2472.00;9.80;1861.00;0.00;0.28
140;0;2854.00;9.80;1356.00;0.00;0.28
141;0;2574.00;9.52;1987.00;0.00;0.28
142;0;3269.00;9.70;1971.00;0.00;0.16
143;0;3358.00;9.90;1793.00;0.00;0.24
144;0;2105.00;10.20;1301.00;0.00;0.32
145;0;2408.00;10.30;1578.00;0.00;0.24
146;0;2904.00;10.90;1926.00;0.00;0.20
147;0;2044.00;10.47;1444.00;0.00;0.20
148;0;2355.00;10.95;1589.00;0.00;0.24
149;0;2234.00;9.90;1635.00;0.00;0.20
150;0;2651.00;9.67;1857.00;0.00;0.36
151;0;2343.00;13.95;1617.00;0.00;0.24
152;0;2525.00;14.20;1975.00;0.00;0.40
153;0;2157.00;9.80;1679.00;0.00;0.20
154;0;3468.00;10.82;1366.00;0.00;0.24
155;0;3046.00;9.67;1325.00;0.00;0.20
156;0;2266.00;11.10;1483.00;0.00;0.24
157;0;3035.00;9.80;1323.00;0.00;0.28
158;0;2327.00;11.62;1600.00;0.00;0.24
159;0;2470.00;9.80;1669.00;0.00;0.24
160;0;2448.00;14.15;1908.00;0.00;0.56
161;0;2103.00;11.92;1467.00;0.00;0.20
162;0;1905.00;11.20;1713.00;0.00;0.40
163;0;2870.00;9.50;1538.00;0.00;0.20
164;0;3361.00;10.20;1548.00;0.00;0.20
165;0;2360.00;10.62;1866.00;0.00;0.28
166;0;2869.00;10.67;1372.00;0.00;0.28
167;0;2517.00;10.45;1752.00;0.00;0.24
168;0;2274.00;9.80;1528.00;0.00;0.16
169;0;2243.00;9.80;1613.00;0.00;0.20
170;0;2954.00;9.80;1741.00;0.00;0.20
171;0;2063.00;9.87;1420.00;0.00;0.20
172;0;2475.00;12.75;1987.00;0.00;0.76
173;0;2365.00;10.22;1586.00;0.00;0.24
174;0;2910.00;9.60;1503.00;0.00;0.20
175;0;2458.00;9.85;1807.00;0.00;0.32
176;0;1895.00;9.80;1796.00;0.00;0.36
177;0;2281.00;9.50;1176.00;0.00;0.20
178;0;2910.00;9.60;1747.00;0.00;0.16
179;0;2243.00;14.70;1490.00;0.00;0.12
180;0;3478.00;9.80;1685.00;0.00;0.24
181;0;2227.00;10.37;1665.00;0.00;0.28
182;0;2390.00;9.85;1556.00;0.00;0.20
183;0;3029.00;9.50;1331.00;0.00;0.28
184;0;2368.00;9.80;1579.00;0.00;0.28
185;0;2319.00;10.30;1681.00;0.00;0.28
186;0;2778.00;9.97;1823.00;0.00;0.24
187;0;2653.00;9.60;1884.00;0.00;0.16
188;0;2248.00;9.80;1511.00;0.00;0.16
189;0;2941.00;10.52;1936.00;0.00;0.32
190;0;2337.00;9.80;1538.00;0.00;0.20
191;0;3571.00;11.60;1597.00;0.00;0.36
192;0;2336.00;12.90;1596.00;0.00;0.20
193;0;2536.00;13.95;1982.00;0.00;0.28
194;0;2635.00;10.72;1869.00;0.00;0.20
195;0;1856.00;10.55;1806.00;0.00;0.32
196;0;2520.00;9.80;1684.00;0.00;0.20
197;0;1900.00;9.80;1776.00;0.00;0.28
198;0;3800.00;9.50;1963.00;0.00;0.88
199;0;2077.00;10.22;1361.00;0.00;0.24
200;0;2477.00;9.80;1673.00;0.00;0.24
201;0;2273.00;10.57;1577.00;0.00;0.24
202;0;2309.00;9.80;1559.00;0.00;0.24
203;0;2526.00;9.90;1749.00;0.00;0.20
204;0;2325.00;10.45;1871.00;0.00;0.28
205;0;2111.00;9.80;1476.00;0.00;0.24
207;0;2649.00;9.80;1827.00;0.00;0.24
208;0;2959.00;10.40;1340.00;0.00;0.16
209;0;3326.00;9.50;1934.00;0.00;1.04
210;0;2557.00;9.50;1099.00;0.00;1.68
211;0;2915.00;10.97;1791.00;0.00;0.24
212;0;2449.00;9.80;1778.00;0.00;0.20
213;0;1897.00;9.50;278.00;0.00;6.68
214;0;2424.00;9.87;1867.00;0.00;0.20
215;0;2252.00;9.80;1639.00;0.00;0.24
216;0;2170.00;10.02;1687.00;0.00;0.32
217;0;1810.00;9.50;2027.00;0.00;1.00
218;0;2895.00;10.20;1541.00;0.00;0.24
219;0;2414.00;9.80;1610.00;0.00;0.20
220;0;5188.00;9.50;1555.00;0.00;7.68
221;0;2507.00;10.02;1620.00;0.00;0.20
222;0;2137.00;9.80;1676.00;0.00;0.32
223;0;2078.00;10.05;1636.00;0.00;0.24
224;0;3319.00;12.22;1544.00;0.00;0.24
225;0;3164.00;9.50;1227.00;0.00;0.76
226;0;2637.00;9.50;1806.00;0.00;0.24
227;0;3153.00;15.50;1811.00;0.00;0.28
228;0;3203.00;10.55;1991.00;0.00;0.24
229;0;5213.00;9.50;710.00;0.00;6.16
230;0;2084.00;9.90;1602.00;0.00;0.28
231;0;2647.00;9.57;1914.00;0.00;0.40
232;0;2368.00;14.20;1772.00;0.00;0.24
233;0;2160.00;9.90;1642.00;0.00;0.20
234;0;4813.00;9.50;422.00;0.00;3.80
235;0;5463.00;9.50;68.00;0.00;3.92
236;0;2097.00;9.80;1583.00;0.00;0.24
237;0;2812.00;9.92;1949.00;0.00;0.24
238;0;2572.00;10.57;1780.00;0.00;0.20
239;0;2959.00;10.17;1598.00;0.00;0.28
240;0;3227.00;10.60;1464.00;0.00;0.28
241;0;2363.00;10.35;1262.00;0.00;0.20
242;0;2023.00;9.55;1477.00;0.00;0.28
243;0;2129.00;9.80;1477.00;0.00;0.24
244;0;3864.00;9.50;82.00;0.00;3.92
245;0;2794.00;9.50;95.00;0.00;4.40
246;0;2397.00;17.02;1747.00;0.00;0.24
247;0;2350.00;10.20;1243.00;0.00;0.24
248;0;2608.00;11.95;1821.00;0.00;0.16
249;0;3576.00;10.35;1653.00;0.00;0.32
250;0;2954.00;11.65;1914.00;0.00;0.28
251;0;2473.00;9.50;963.00;0.00;1.32
252;0;2650.00;9.70;1891.00;0.00;0.16
253;0;2584.00;11.35;1653.00;0.00;0.16
254;0;2429.00;9.50;1449.00;0.00;0.76
255;0;1241.00;9.50;1983.00;0.00;3.64
256;0;2357.00;9.80;1815.00;0.00;0.24
257;0;2811.00;9.80;1743.00;0.00;0.16
258;0;1862.00;11.40;1737.00;0.00;0.36
259;0;3130.00;10.10;1529.00;0.00;0.20
260;0;3178.00;9.80;2000.00;0.00;0.32
261;0;2456.00;9.80;1782.00;0.00;0.24
262;0;2185.00;10.10;1644.00;0.00;0.20
263;0;541.00;9.50;1466.00;0.00;6.40
264;0;2402.00;9.80;1434.00;0.00;0.12
265;0;2400.00;13.70;1716.00;0.00;0.28
266;0;2228.00;9.80;1548.00;0.00;0.20
267;0;2092.00;10.62;1379.00;0.00;0.28
268;0;2155.00;9.80;1456.00;0.00;0.20
269;0;2334.00;13.27;1750.00;0.00;0.24
270;0;2343.00;9.80;1801.00;0.00;0.24
271;0;2496.00;10.72;1629.00;0.00;0.20
272;0;2884.00;11.60;1910.00;0.00;0.28
273;0;3191.00;12.72;1826.00;0.00;0.36
274;0;2318.00;10.40;1811.00;0.00;0.24
275;0;2329.00;9.80;1784.00;0.00;0.16
276;0;2457.00;9.80;1619.00;0.00;0.20
277;0;2147.00;9.90;1626.00;0.00;0.32
278;0;2762.00;9.50;1907.00;0.00;0.20
279;0;2142.00;10.00;1486.00;0.00;0.20
280;0;2644.00;10.85;1886.00;0.00;0.24
281;0;2180.00;10.12;1555.00;0.00;0.16
282;0;3296.00;10.30;1774.00;0.00;0.20
283;0;2423.00;11.65;1857.00;0.00;0.24
284;0;2456.00;9.80;1661.00;0.00;0.24
285;0;2478.00;10.32;1633.00;0.00;0.24
286;0;2808.00;9.80;1737.00;0.00;0.16
287;0;2245.00;12.20;1805.00;0.00;0.24
288;0;2583.00;10.40;1779.00;0.00;0.20
289;0;2043.00;10.42;1647.00;0.00;0.28
290;0;2061.00;9.80;1353.00;0.00;0.20
291;0;3202.00;13.35;1836.00;0.00;0.32
292;0;3184.00;10.50;1970.00;0.00;0.24
293;0;2158.00;10.97;1448.00;0.00;0.20
294;0;2157.00;9.85;1691.00;0.00;0.36
295;0;2075.00;10.55;1461.00;0.00;0.24
296;0;2499.00;10.02;1614.00;0.00;0.24
297;0;2290.00;10.22;1805.00;0.00;0.20
298;0;3139.00;14.80;1812.00;0.00;0.20
299;0;1977.00;9.80;1518.00;0.00;0.20
300;0;2458.00;9.80;1790.00;0.00;0.24
301;0;2358.00;10.40;1826.00;0.00;0.28
302;0;2033.00;10.70;1587.00;0.00;0.16
303;0;2471.00;10.10;1641.00;0.00;0.24
304;0;2162.00;9.80;1669.00;0.00;0.24
305;0;3140.00;12.40;1884.00;0.00;0.28
306;0;2106.00;9.80;1584.00;0.00;0.24
307;0;2795.00;9.80;1924.00;0.00;0.16
308;0;2380.00;9.80;1695.00;0.00;0.28
309;0;2372.00;10.52;1263.00;0.00;0.28
310;0;2149.00;9.80;1678.00;0.00;0.24
311;0;2531.00;9.70;1640.00;0.00;0.20
312;0;2971.00;9.72;1393.00;0.00;0.16
313;0;2996.00;9.90;1402.00;0.00;0.20
314;0;2356.00;14.25;1754.00;0.00;0.32
315;0;2100.00;10.10;1627.00;0.00;0.24
316;0;2331.00;9.80;1661.00;0.00;0.20
317;0;2324.00;9.80;1642.00;0.00;0.20
318;0;2082.00;10.20;1313.00;0.00;0.28
319;0;2377.00;11.20;1709.00;0.00;0.20
320;0;2238.00;10.57;1671.00;0.00;0.24
321;0;2157.00;9.80;1438.00;0.00;0.20
322;0;2498.00;10.07;1623.00;0.00;0.24
323;0;2047.00;10.30;1636.00;0.00;0.20
324;0;2189.00;14.12;1751.00;0.00;0.24
325;0;2380.00;9.80;1818.00;0.00;0.20
326;0;2810.00;9.55;1719.00;0.00;0.16
327;0;2236.00;10.00;1526.00;0.00;0.20
328;0;2031.00;10.90;1580.00;0.00;0.24
329;0;1965.00;9.80;1526.00;0.00;0.20
330;0;2340.00;9.80;1786.00;0.00;0.24
331;0;2171.00;10.00;1664.00;0.00;0.28
332;0;2319.00;9.80;1672.00;0.00;0.24
333;0;2670.00;9.70;1805.00;0.00;0.16
334;0;2157.00;10.15;1488.00;0.00;0.20
335;0;2311.00;9.87;1816.00;0.00;0.24
336;0;2331.00;9.50;1250.00;0.00;0.16
337;0;2455.00;9.80;1641.00;0.00;0.24
338;0;3054.00;9.80;1999.00;0.00;0.20
339;0;3193.00;10.50;1952.00;0.00;0.28
340;0;2380.00;11.92;1775.00;0.00;0.28
341;0;2146.00;9.80;1668.00;0.00;0.28
342;0;2054.00;11.07;1592.00;0.00;0.20
343;0;2578.00;10.65;1790.00;0.00;0.36
344;0;2336.00;9.90;1844.00;0.00;0.20
345;0;2200.00;16.37;1740.00;0.00;0.20
346;0;2631.00;12.75;1891.00;0.00;0.36
347;0;2077.00;9.95;1320.00;0.00;0.40
348;0;2171.00;10.02;1550.00;0.00;0.16
349;0;2173.00;10.00;1455.00;0.00;0.16
350;0;2411.00;12.60;1856.00;0.00;0.32
351;0;2423.00;9.82;1611.00;0.00;0.20
352;0;2484.00;13.42;1754.00;0.00;0.20
353;0;2805.00;9.80;1743.00;0.00;0.16
354;0;2053.00;11.00;1619.00;0.00;0.28
355;0;3202.00;10.40;1973.00;0.00;0.28
356;0;2454.00;9.95;1765.00;0.00;0.20
357;0;2280.00;10.22;1793.00;0.00;0.20
358;0;2171.00;10.00;1640.00;0.00;0.24
359;0;2898.00;11.22;1915.00;0.00;0.32
360;0;2195.00;10.10;1641.00;0.00;0.28
361;0;2788.00;9.80;1919.00;0.00;0.24
362;0;2207.00;9.80;1582.00;0.00;0.24
363;0;2011.00;9.50;1478.00;0.00;0.28
364;0;2500.00;10.30;1599.00;0.00;0.24
365;0;3190.00;10.30;1920.00;0.00;0.24
366;0;2316.00;10.37;1832.00;0.00;0.24
367;0;2376.00;15.32;1764.00;0.00;0.24
368;0;2385.00;9.80;1797.00;0.00;0.24
369;0;2440.00;9.90;1649.00;0.00;0.20
370;0;2916.00;12.17;1908.00;0.00;0.28
371;0;2075.00;9.90;1594.00;0.00;0.24
372;0;3179.00;10.17;1987.00;0.00;0.32
373;0;2121.00;9.90;1311.00;0.00;0.40
374;0;2115.00;9.80;1433.00;0.00;0.24
375;0;2012.00;10.00;1377.00;0.00;0.24
376;0;2175.00;15.45;1771.00;0.00;0.24
377;0;2591.00;12.50;1656.00;0.00;0.20
378;0;2422.00;10.00;1884.00;0.00;0.24
379;0;2324.00;9.50;1181.00;0.00;0.08
380;0;2818.00;9.80;1748.00;0.00;0.20
381;0;3145.00;12.50;1893.00;0.00;0.24
382;0;2409.00;11.75;1764.00;0.00;0.20
383;0;2859.00;9.80;1806.00;0.00;0.20
384;0;2460.00;9.80;1774.00;0.00;0.20
385;0;2423.00;10.15;1582.00;0.00;0.12
386;0;2166.00;9.80;1676.00;0.00;0.24
387;0;2088.00;9.87;1569.00;0.00;0.24
388;0;2137.00;9.80;1471.00;0.00;0.20
389;0;2232.00;9.80;1555.00;0.00;0.20
390;0;3187.00;10.35;1892.00;0.00;0.36
391;0;2389.00;10.15;1290.00;0.00;0.20
392;0;3154.00;12.10;1964.00;0.00;0.24
393;0;3127.00;10.60;1785.00;0.00;0.20
394;0;2330.00;9.80;1668.00;0.00;0.16
395;0;2182.00;10.27;1549.00;0.00;0.24
396;0;2365.00;15.40;1759.00;0.00;0.28
397;0;2352.00;13.10;1740.00;0.00;0.28
398;0;2597.00;11.65;1809.00;0.00;0.20
399;0;2315.00;9.80;1657.00;0.00;0.24
400;0;2313.00;9.82;1475.00;0.00;0.28
401;0;2316.00;10.22;1823.00;0.00;0.16
402;0;2186.00;9.90;1411.00;0.00;0.24
403;0;3152.00;18.82;1819.00;0.00;0.20
404;0;3186.00;9.80;2008.00;0.00;0.32
405;0;2398.00;9.80;1250.00;0.00;0.20
406;0;2173.00;10.00;1619.00;0.00;0.28
407;0;2522.00;9.80;1625.00;0.00;0.20
408;0;2357.00;9.80;1651.00;0.00;0.28
409;0;2413.00;9.90;1651.00;0.00;0.36
410;0;2866.00;10.12;1928.00;0.00;0.20
411;0;3360.00;9.80;1305.00;0.00;0.92
412;0;2581.00;9.50;854.00;0.00;5.76
413;0;1868.00;12.35;1625.00;0.00;0.28
414;0;2118.00;9.90;1567.00;0.00;0.20
415;0;2361.00;13.30;1715.00;0.00;0.28
416;0;2136.00;9.50;622.00;0.00;7.52
417;0;2121.00;9.80;1382.00;0.00;0.32
418;0;2627.00;10.92;1931.00;0.00;0.72
419;0;1713.00;9.50;738.00;0.00;4.36
420;0;1335.00;9.50;161.00;0.00;6.32
421;0;2068.00;9.80;1401.00;0.00;0.20
423;0;5332.00;9.50;1610.00;0.00;1.12
424;0;2368.00;11.12;1326.00;0.00;0.16
425;0;2281.00;10.67;1241.00;0.00;0.20
426;0;2111.00;9.80;1644.00;0.00;0.28
427;0;3868.00;9.50;953.00;0.00;4.84
428;0;3227.00;9.50;1209.00;0.00;1.12
429;0;2497.00;10.52;1804.00;0.00;0.20
430;0;5111.00;9.50;538.00;0.00;3.80
431;0;5513.00;9.50;1457.00;0.00;5.44
433;0;2760.00;9.80;1801.00;0.00;0.16
434;0;2433.00;9.90;1657.00;0.00;0.36
435;0;2026.00;9.80;1325.00;0.00;0.32
436;0;4385.00;9.50;730.00;0.00;6.24
437;0;1813.00;10.75;1649.00;0.00;0.24
438;0;3308.00;10.57;1575.00;0.00;0.28
439;0;2940.00;10.35;1433.00;0.00;0.20
440;0;2364.00;9.60;1430.00;0.00;0.20
441;0;2281.00;9.90;1653.00;0.00;0.24
442;0;2104.00;9.80;1391.00;0.00;0.24
443;0;2523.00;9.80;1612.00;0.00;0.20
444;0;2103.00;10.80;1450.00;0.00;0.20
445;0;3050.00;9.80;1753.00;0.00;0.20
446;0;3383.00;9.80;1613.00;0.00;0.20
447;0;3277.00;10.20;1876.00;0.00;0.32
448;0;2504.00;9.50;1004.00;0.00;1.44
449;0;2102.00;10.10;1683.00;0.00;0.28
450;0;2422.00;9.50;1381.00;0.00;1.28
451;0;3308.00;9.92;1821.00;0.00;0.28
452;0;2847.00;9.97;1938.00;0.00;0.32
453;0;2566.00;14.30;1873.00;0.00;0.48
454;0;2348.00;13.20;1491.00;0.00;0.20
455;0;1995.00;9.92;1664.00;0.00;0.20
456;0;3216.00;10.00;1669.00;0.00;0.16
457;0;2038.00;10.30;1573.00;0.00;0.24
458;0;2447.00;9.80;1668.00;0.00;0.36
459;0;2389.00;9.87;1565.00;0.00;0.24
460;0;2285.00;11.90;1593.00;0.00;0.24
461;0;2857.00;9.50;1527.00;0.00;0.68
462;0;2175.00;9.80;1574.00;0.00;0.24
463;0;2413.00;9.80;1662.00;0.00;0.20
464;0;3501.00;9.50;1367.00;0.00;1.72
465;0;2284.00;9.80;1555.00;0.00;0.16
466;0;2113.00;9.80;1407.00;0.00;0.28
467;0;2127.00;9.80;1408.00;0.00;0.28
468;0;3342.00;9.50;1349.00;0.00;1.08
469;0;2051.00;9.80;1337.00;0.00;0.28
470;0;2855.00;12.17;1897.00;0.00;0.28
471;0;2248.00;13.37;1777.00;0.00;0.32
472;0;2513.00;9.85;1831.00;0.00;0.40
473;0;1836.00;11.00;1655.00;0.00;0.32
474;0;2237.00;9.90;1628.00;0.00;0.24
475;0;3030.00;12.10;1847.00;0.00;0.44
476;0;2223.00;9.80;1600.00;0.00;0.24
477;0;3018.00;11.32;1907.00;0.00;0.36
478;0;2060.00;9.80;1342.00;0.00;0.28
479;0;2129.00;9.90;1388.00;0.00;0.20
480;0;2323.00;9.80;1518.00;0.00;0.20
481;0;2790.00;10.67;1853.00;0.00;0.20
482;0;2273.00;10.30;1230.00;0.00;0.20
483;0;2808.00;9.70;1724.00;0.00;0.20
484;0;2105.00;10.00;1692.00;0.00;0.24
485;0;2334.00;10.75;1509.00;0.00;0.16
486;0;2590.00;14.17;1872.00;0.00;0.40
487;0;2765.00;9.80;1796.00;0.00;0.20
488;0;2438.00;9.80;1677.00;0.00;0.24
489;0;2296.00;9.80;1656.00;0.00;0.16
490;0;1598.00;9.50;1785.00;0.00;1.08
491;0;2164.00;10.00;1363.00;0.00;0.32
492;0;1752.00;10.07;1848.00;0.00;0.28
493;0;2094.00;9.80;1413.00;0.00;0.20
494;0;2198.00;10.47;1488.00;0.00;0.16
495;0;2398.00;10.00;1260.00;0.00;0.24
496;0;2285.00;10.02;1688.00;0.00;0.24
497;0;3052.00;9.75;1992.00;0.00;0.20
498;0;2788.00;10.12;1865.00;0.00;0.32
499;0;2825.00;10.15;1913.00;0.00;0.24
500;0;2108.00;9.90;1701.00;0.00;0.32
501;0;1996.00;11.15;1578.00;0.00;0.20
502;0;2573.00;13.50;1865.00;0.00;0.20
503;0;2238.00;10.25;1411.00;0.00;0.20
504;0;2279.00;10.02;1669.00;0.00;0.24
505;0;3155.00;10.42;1749.00;0.00;0.28
506;0;2073.00;9.80;1409.00;0.00;0.16
507;0;2534.00;9.75;1650.00;0.00;0.24
508;0;3064.00;10.20;1960.00;0.00;0.32
509;0;2118.00;9.90;1697.00;0.00;0.20
510;0;1799.00;13.10;1653.00;0.00;0.24
511;0;1998.00;10.90;1553.00;0.00;0.20
512;0;2265.00;9.87;1446.00;0.00;0.24
513;0;2192.00;9.90;1604.00;0.00;0.32
514;0;2021.00;9.80;1346.00;0.00;0.20
515;0;3095.00;13.90;1830.00;0.00;0.28
516;0;2330.00;9.87;1514.00;0.00;0.20
517;0;3004.00;10.30;1498.00;0.00;0.20
518;0;2803.00;9.80;1751.00;0.00;0.16
519;0;2394.00;10.10;1344.00;0.00;0.20
520;0;2800.00;10.30;1876.00;0.00;0.28
521;0;2286.00;12.82;1309.00;0.00;0.48
522;0;2017.00;12.40;1564.00;0.00;0.24
523;0;1849.00;10.90;1640.00;0.00;0.20
524;0;2103.00;9.80;1419.00;0.00;0.16
525;0;2262.00;10.50;1664.00;0.00;0.20
526;0;2157.00;9.80;1472.00;0.00;0.20
527;0;2228.00;9.80;1424.00;0.00;0.20
528;0;3106.00;10.32;1745.00;0.00;0.24
529;0;2399.00;9.65;1313.00;0.00;0.16
530;0;2206.00;10.55;1533.00;0.00;0.20
531;0;2942.00;9.80;1668.00;0.00;0.24
532;0;2325.00;9.60;1291.00;0.00;0.24
533;0;2765.00;9.80;1880.00;0.00;0.20
534;0;2054.00;10.50;1584.00;0.00;0.24
535;0;2168.00;10.00;1611.00;0.00;0.24
536;0;2194.00;10.60;1362.00;0.00;0.24
537;0;2051.00;9.90;1358.00;0.00;0.20
538;0;2229.00;9.80;1248.00;0.00;0.28
539;0;2235.00;9.80;1438.00;0.00;0.24
540;0;2598.00;9.80;1638.00;0.00;0.20
541;0;2277.00;11.87;1365.00;0.00;0.20
542;0;2261.00;10.80;1391.00;0.00;0.20
