1;bunker;2231.00;9.80;1454.00;2.71;0
1;bunker;2253.00;9.80;1451.00;4.77;0
1;bunker;2225.00;9.80;1454.00;5.21;0
1;bunker;2267.00;9.80;1462.00;0.85;0
1;bunker;2250.00;9.80;1462.00;5.81;0
1;stronghold_network;2229.00;9.80;1451.00;2.73;0
1;anti_air_building;2250.00;9.80;1474.00;3.91;0
1;anti_air_building;2251.00;9.80;1462.00;4.70;0
1;anti_air_building;2245.00;9.80;1463.00;2.59;0
1;synthetic_refinery;2251.00;9.80;1453.00;5.72;0
1;fuel_silo;2239.00;9.80;1448.00;0.05;0
1;radar_station;2246.00;9.80;1460.00;3.24;0
1;nuclear_reactor;2243.00;9.80;1464.00;6.27;0
1;nuclear_reactor_heavy_water;2249.00;9.80;1465.00;0.85;0
1;special_project_facility_spawn;2251.00;9.80;1467.00;1.19;0
1;special_project_facility_spawn;2245.00;9.80;1462.00;1.87;0
1;special_project_facility_spawn;2233.00;9.80;1455.00;1.43;0
1;special_project_facility_spawn;2264.00;9.90;1448.00;1.69;0
1;special_project_facility_spawn;2264.00;9.80;1461.00;2.85;0
1;special_project_facility_spawn;2247.00;9.80;1466.00;3.66;0
1;special_project_facility_spawn;2240.00;9.80;1447.00;2.97;0
1;special_project_facility_spawn;2224.00;9.80;1452.00;2.94;0
1;special_project_facility_spawn;2261.00;9.80;1466.00;2.48;0
1;special_project_facility_spawn;2246.00;9.80;1459.00;6.00;0
1;special_project_facility_spawn;2254.00;9.80;1474.00;5.98;0
1;special_project_facility_spawn;2258.00;9.80;1461.00;2.48;0
1;special_project_facility_spawn;2230.00;9.80;1455.00;6.12;0
1;special_project_facility_spawn;2269.00;9.90;1449.00;5.95;0
1;special_project_facility_spawn;2247.00;9.80;1449.00;1.76;0
1;special_project_facility_spawn;2242.00;9.80;1474.00;2.49;0
1;special_project_facility_spawn;2245.00;9.80;1452.00;5.20;0
1;special_project_facility_spawn;2230.00;9.80;1451.00;4.86;0
1;special_project_facility_spawn;2236.00;9.80;1459.00;2.18;0
1;rocket_site_spawn;2246.00;9.80;1449.00;2.79;0
2;arms_factory;2231.00;9.80;1466.00;0.18;0
2;arms_factory;2219.00;9.80;1463.00;2.51;0
2;arms_factory;2220.00;9.80;1464.00;4.00;0
2;arms_factory;2219.00;9.80;1462.00;5.52;0
2;arms_factory;2224.00;9.80;1466.00;5.16;0
2;arms_factory;2232.00;9.80;1472.00;1.29;0
2;industrial_complex;2226.00;9.80;1474.00;0.10;0
2;industrial_complex;2226.00;9.80;1464.00;4.05;0
2;industrial_complex;2232.00;9.80;1475.00;4.93;0
2;industrial_complex;2236.00;9.80;1470.00;1.87;0
2;industrial_complex;2234.00;9.80;1464.00;0.54;0
2;industrial_complex;2227.00;9.80;1473.00;4.19;0
2;air_base;2226.00;9.80;1459.00;0.17;0
2;supply_node;2218.00;9.80;1456.00;1.53;0
2;supply_node;2233.00;9.80;1479.00;3.93;0
2;supply_node;2236.00;9.80;1469.00;5.63;0
2;supply_node;2221.00;9.80;1464.00;1.13;0
2;supply_node;2236.00;9.80;1475.00;4.17;0
2;supply_node;2226.00;9.80;1460.00;2.57;0
2;supply_node;2226.00;9.80;1469.00;2.76;0
2;supply_node;2223.00;9.80;1475.00;2.10;0
2;supply_node;2218.00;9.80;1472.00;1.88;0
2;supply_node;2226.00;9.80;1480.00;4.65;0
2;supply_node;2233.00;9.80;1464.00;1.38;0
2;supply_node;2230.00;9.80;1474.00;4.56;0
2;bunker;2232.00;9.80;1479.00;4.07;0
2;bunker;2217.00;9.80;1472.00;5.09;0
2;bunker;2236.00;9.80;1465.00;3.07;0
2;bunker;2227.00;9.80;1468.00;2.58;0
2;bunker;2222.00;9.80;1457.00;5.71;0
2;bunker;2236.00;9.80;1478.00;1.61;0
2;bunker;2225.00;9.80;1479.00;5.42;0
2;bunker;2228.00;9.80;1477.00;0.53;0
2;bunker;2238.00;9.80;1471.00;2.81;0
2;bunker;2223.00;9.80;1466.00;2.86;0
2;bunker;2224.00;9.80;1458.00;5.62;0
2;bunker;2222.00;9.80;1477.00;3.71;0
2;stronghold_network;2228.00;9.80;1467.00;5.64;0
2;anti_air_building;2236.00;9.80;1478.00;5.68;0
2;anti_air_building;2231.00;9.80;1477.00;0.89;0
2;anti_air_building;2234.00;9.80;1470.00;5.43;0
2;synthetic_refinery;2228.00;9.80;1462.00;0.68;0
2;fuel_silo;2229.00;9.80;1463.00;2.92;0
2;radar_station;2227.00;9.80;1468.00;5.62;0
2;nuclear_reactor;2227.00;9.80;1468.00;4.77;0
2;nuclear_reactor_heavy_water;2228.00;9.80;1481.00;5.21;0
2;special_project_facility_spawn;2227.00;9.80;1463.00;2.73;0
2;special_project_facility_spawn;2230.00;9.80;1481.00;3.91;0
2;special_project_facility_spawn;2227.00;9.80;1468.00;4.70;0
2;special_project_facility_spawn;2232.00;9.80;1473.00;2.59;0
2;special_project_facility_spawn;2233.00;9.80;1466.00;5.72;0
2;special_project_facility_spawn;2221.00;9.80;1471.00;0.05;0
2;special_project_facility_spawn;2224.00;9.80;1476.00;2.24;0
2;special_project_facility_spawn;2222.00;9.80;1456.00;6.27;0
2;special_project_facility_spawn;2237.00;9.80;1470.00;0.85;0
2;special_project_facility_spawn;2236.00;9.80;1474.00;0.20;0
2;special_project_facility_spawn;2230.00;9.80;1480.00;5.38;0
2;special_project_facility_spawn;2225.00;9.80;1464.00;4.44;0
2;rocket_site_spawn;2220.00;9.80;1472.00;1.19;0
3;arms_factory;2267.00;15.10;1492.00;4.00;0
3;arms_factory;2264.00;15.57;1491.00;5.52;0
3;arms_factory;2238.00;9.90;1494.00;5.16;0
3;arms_factory;2252.00;17.12;1495.00;1.29;0
3;arms_factory;2242.00;9.82;1499.00;0.10;0
3;arms_factory;2262.00;10.50;1482.00;4.05;0
3;industrial_complex;2255.00;11.90;1501.00;4.93;0
3;industrial_complex;2246.00;11.12;1497.00;1.87;0
3;industrial_complex;2260.00;12.18;1487.00;0.54;0
3;industrial_complex;2248.00;10.45;1484.00;4.19;0
3;industrial_complex;2263.00;12.25;1498.00;5.31;0
3;industrial_complex;2255.00;11.28;1484.00;1.03;0
3;air_base;2258.00;15.05;1489.00;2.23;0
3;supply_node;2266.00;11.10;1483.00;5.63;0
3;supply_node;2243.00;14.70;1490.00;1.13;0
3;supply_node;2237.00;9.80;1484.00;4.17;0
3;supply_node;2258.00;15.40;1496.00;2.57;0
3;supply_node;2244.00;13.45;1493.00;2.76;0
3;supply_node;2244.00;10.60;1486.00;2.10;0
3;supply_node;2252.00;12.12;1500.00;1.88;0
3;supply_node;2262.00;9.82;1478.00;4.65;0
3;supply_node;2235.00;9.80;1490.00;1.38;0
3;supply_node;2255.00;10.25;1480.00;4.56;0
3;supply_node;2242.00;9.90;1497.00;1.35;0
3;supply_node;2252.00;17.50;1490.00;4.68;0
3;supply_node;2263.00;15.80;1491.00;1.73;0
3;supply_node;2254.00;12.23;1485.00;5.00;0
3;supply_node;2245.00;9.80;1479.00;0.41;0
3;bunker;2260.00;10.35;1481.00;1.61;0
3;bunker;2247.00;14.85;1492.00;5.42;0
3;bunker;2258.00;12.10;1487.00;0.53;0
3;bunker;2262.00;12.30;1498.00;2.81;0
3;bunker;2269.00;11.50;1482.00;2.86;0
3;bunker;2261.00;16.12;1492.00;5.62;0
3;bunker;2244.00;14.70;1490.00;3.71;0
3;bunker;2255.00;17.23;1492.00;0.97;0
3;bunker;2256.00;10.12;1479.00;5.64;0
3;bunker;2249.00;10.78;1485.00;5.68;0
3;bunker;2250.00;14.05;1498.00;0.89;0
3;bunker;2237.00;9.80;1483.00;5.43;0
3;bunker;2244.00;9.80;1478.00;0.68;0
3;bunker;2247.00;11.78;1497.00;2.92;0
3;bunker;2236.00;10.03;1492.00;2.71;0
3;stronghold_network;2249.00;14.20;1488.00;5.21;0
3;anti_air_building;2250.00;14.05;1498.00;0.85;0
3;anti_air_building;2249.00;13.18;1487.00;5.81;0
3;anti_air_building;2243.00;9.80;1479.00;0.51;0
3;synthetic_refinery;2259.00;16.60;1494.00;2.73;0
3;fuel_silo;2264.00;9.90;1478.00;3.91;0
3;radar_station;2253.00;17.55;1490.00;0.76;0
3;nuclear_reactor;2236.00;9.80;1487.00;2.59;0
3;nuclear_reactor_heavy_water;2250.00;10.00;1479.00;5.72;0
3;special_project_facility_spawn;2262.00;14.48;1490.00;0.85;0
3;special_project_facility_spawn;2238.00;9.80;1487.00;0.20;0
3;special_project_facility_spawn;2244.00;11.07;1495.00;5.38;0
3;special_project_facility_spawn;2269.00;10.85;1481.00;4.44;0
3;special_project_facility_spawn;2241.00;9.80;1481.00;1.19;0
3;special_project_facility_spawn;2251.00;12.35;1501.00;1.87;0
3;special_project_facility_spawn;2261.00;15.95;1495.00;1.43;0
3;special_project_facility_spawn;2254.00;16.40;1489.00;1.69;0
3;special_project_facility_spawn;2262.00;9.82;1478.00;2.85;0
3;special_project_facility_spawn;2259.00;10.85;1484.00;3.66;0
3;special_project_facility_spawn;2254.00;10.15;1479.00;2.97;0
3;special_project_facility_spawn;2247.00;12.28;1496.00;2.94;0
3;special_project_facility_spawn;2246.00;10.40;1485.00;2.48;0
3;special_project_facility_spawn;2242.00;12.20;1489.00;6.00;0
3;special_project_facility_spawn;2238.00;10.15;1490.00;5.98;0
3;rocket_site_spawn;2259.00;13.82;1488.00;2.48;0
4;arms_factory;2442.00;9.80;1192.00;5.16;0
4;arms_factory;2408.00;9.80;1180.00;1.29;0
4;arms_factory;2399.00;10.45;1187.00;0.10;0
4;arms_factory;2408.00;10.50;1184.00;4.05;0
4;arms_factory;2458.00;10.48;1187.00;4.93;0
4;arms_factory;2461.00;10.20;1190.00;1.87;0
4;industrial_complex;2405.00;10.82;1194.00;0.54;0
4;industrial_complex;2433.00;9.80;1190.00;4.19;0
4;industrial_complex;2419.00;9.80;1181.00;5.31;0
4;industrial_complex;2404.00;10.65;1194.00;1.03;0
4;industrial_complex;2455.00;10.32;1194.00;1.50;0
4;industrial_complex;2405.00;10.28;1196.00;4.73;0
4;air_base;2412.00;10.98;1187.00;2.95;0
4;supply_node;2411.00;9.80;1173.00;4.17;0
4;supply_node;2447.00;10.48;1190.00;2.57;0
4;supply_node;2418.00;9.50;1202.00;2.76;0
4;supply_node;2458.00;10.48;1187.00;2.10;0
4;supply_node;2433.00;9.80;1187.00;1.88;0
4;supply_node;2406.00;10.23;1182.00;4.65;0
4;supply_node;2427.00;9.50;1221.00;1.38;0
4;supply_node;2392.00;9.80;1185.00;4.56;0
4;supply_node;2403.00;9.85;1198.00;1.35;0
4;supply_node;2418.00;9.50;1179.00;4.68;0
4;supply_node;2402.00;10.98;1190.00;1.73;0
4;supply_node;2414.00;10.65;1186.00;5.00;0
4;naval_base;2434.00;9.80;1191.00;-1.57;5250
4;naval_base;2457.00;10.03;1195.00;1.57;1032
4;naval_base;2418.00;9.80;1206.00;1.33;5275
4;naval_base;2416.00;9.57;1179.00;1.11;5250
4;naval_base;2413.00;9.50;1179.00;0.00;5250
4;naval_base;2413.00;9.57;1173.00;1.57;5250
4;naval_base;2408.00;9.95;1196.00;-3.14;5275
4;naval_base;2397.00;9.50;1186.00;-1.57;5250
4;naval_base;2445.00;9.80;1185.00;-3.14;1032
4;naval_base;2393.00;9.80;1185.00;-1.57;5250
4;naval_base;2425.00;9.50;1221.00;-1.46;5275
4;naval_base;2416.00;9.95;1188.00;-4.25;5250
4;bunker;2458.00;10.18;1191.00;5.43;0
4;bunker;2454.00;10.40;1192.00;0.68;0
4;bunker;2401.00;9.95;1193.00;2.92;0
4;bunker;2402.00;9.80;1201.00;2.71;0
4;bunker;2410.00;10.53;1184.00;4.77;0
4;bunker;2411.00;9.80;1173.00;5.21;0
4;bunker;2391.00;9.80;1185.00;0.85;0
4;bunker;2418.00;9.85;1183.00;5.81;0
4;bunker;2413.00;9.80;1204.00;0.51;0
4;bunker;2418.00;9.80;1180.00;2.73;0
4;bunker;2420.00;9.80;1217.00;3.91;0
4;bunker;2431.00;9.80;1189.00;4.70;0
4;coastal_bunker;2458.00;10.23;1194.00;1.57;0
4;coastal_bunker;2406.00;9.85;1198.00;-3.14;0
4;coastal_bunker;2429.00;9.50;1185.00;-1.57;0
4;coastal_bunker;2420.00;9.50;1202.00;1.33;0
4;coastal_bunker;2413.00;9.50;1179.00;0.00;0
4;coastal_bunker;2395.00;9.50;1189.00;-1.57;0
4;coastal_bunker;2446.00;9.50;1215.00;1.45;0
4;coastal_bunker;2417.00;9.85;1188.00;-4.25;0
4;coastal_bunker;2422.00;9.80;1179.00;1.11;0
4;coastal_bunker;2441.00;9.57;1186.00;-0.67;0
4;coastal_bunker;2414.00;9.80;1174.00;1.57;0
4;coastal_bunker;2390.00;9.50;1184.00;-1.57;0
4;stronghold_network;2408.00;9.80;1180.00;2.85;0
4;dockyard;2431.00;9.57;1184.00;-1.57;0
4;anti_air_building;2415.00;9.80;1181.00;2.97;0
4;anti_air_building;2455.00;10.32;1194.00;2.94;0
4;anti_air_building;2405.00;10.60;1190.00;2.48;0
4;synthetic_refinery;2392.00;9.80;1184.00;6.00;0
4;fuel_silo;2419.00;9.80;1182.00;5.98;0
4;radar_station;2424.00;9.57;1198.00;1.11;0
4;nuclear_reactor;2441.00;9.80;1192.00;6.12;0
4;nuclear_reactor_heavy_water;2437.00;9.80;1188.00;5.95;0
4;special_project_facility_spawn;2416.00;9.80;1180.00;4.86;0
4;special_project_facility_spawn;2415.00;10.43;1187.00;2.18;0
4;special_project_facility_spawn;2456.00;10.07;1186.00;2.79;0
4;special_project_facility_spawn;2408.00;10.15;1182.00;0.58;0
4;special_project_facility_spawn;2404.00;10.75;1193.00;4.29;0
4;special_project_facility_spawn;2414.00;9.80;1203.00;3.54;0
4;special_project_facility_spawn;2453.00;10.35;1190.00;2.23;0
4;special_project_facility_spawn;2393.00;9.80;1184.00;3.24;0
4;special_project_facility_spawn;2408.00;10.15;1195.00;5.30;0
4;special_project_facility_spawn;2438.00;9.80;1189.00;5.98;0
4;special_project_facility_spawn;2418.00;9.80;1216.00;4.06;0
4;special_project_facility_spawn;2412.00;9.80;1174.00;2.09;0
4;rocket_site_spawn;2447.00;10.48;1190.00;0.92;0
4;naval_base_spawn;2422.00;9.80;1179.00;1.11;0
4;naval_base_spawn;2409.00;9.50;1205.00;1.33;0
4;naval_base_spawn;2395.00;9.50;1189.00;-1.57;0
4;naval_base_spawn;2399.00;9.50;1200.00;-3.14;0
4;naval_base_spawn;2458.00;9.50;1183.00;1.57;0
4;naval_base_spawn;2429.00;9.57;1187.00;-1.57;0
4;naval_base_spawn;2390.00;9.50;1183.00;-1.57;0
4;naval_base_spawn;2413.00;9.90;1191.00;-4.25;0
4;naval_base_spawn;2443.00;9.80;1194.00;-3.14;0
4;naval_base_spawn;2402.00;9.50;1181.00;0.00;0
4;naval_base_spawn;2416.00;9.50;1216.00;-1.46;0
4;naval_base_spawn;2412.00;9.50;1172.00;1.57;0
4;floating_harbor;2419.00;9.50;1173.00;-1.57;902
4;floating_harbor;2484.00;9.50;1170.00;-2.18;2624
4;floating_harbor;2427.79;9.50;1199.30;-1.82;3838
4;floating_harbor;2467.00;9.50;1187.00;-1.57;4913
4;floating_harbor;2425.00;9.50;1187.00;1.57;5604
4;floating_harbor;2406.00;9.50;1173.00;-3.14;5748
4;floating_harbor;2412.04;9.50;1215.23;-4.60;5909
4;floating_harbor;2421.00;9.50;1165.00;-2.17;6065
4;floating_harbor;2403.00;9.50;1208.00;0.00;6891
4;floating_harbor;2426.26;9.50;1174.87;-2.03;8764
4;floating_harbor;2389.00;9.50;1190.00;1.57;9851
4;floating_harbor;2424.26;9.50;1191.13;-1.11;9863
5;arms_factory;2257.00;9.80;1448.00;0.10;0
5;arms_factory;2260.00;9.80;1455.00;4.05;0
5;arms_factory;2260.00;9.80;1457.00;4.93;0
5;arms_factory;2256.00;9.80;1454.00;1.87;0
5;arms_factory;2258.00;9.80;1445.00;0.54;0
5;arms_factory;2258.00;9.82;1443.00;4.19;0
5;industrial_complex;2259.00;9.80;1455.00;5.31;0
5;industrial_complex;2258.00;9.80;1454.00;1.03;0
5;industrial_complex;2254.00;9.80;1445.00;1.50;0
5;industrial_complex;2253.00;9.80;1441.00;4.73;0
5;industrial_complex;2258.00;9.82;1444.00;3.91;0
5;industrial_complex;2257.00;9.80;1454.00;1.04;0
5;air_base;2257.00;9.80;1448.00;3.24;0
5;supply_node;2256.00;9.80;1455.00;2.76;0
5;supply_node;2254.00;9.80;1442.00;2.10;0
5;supply_node;2257.00;9.80;1452.00;1.88;0
5;supply_node;2261.00;9.80;1453.00;4.65;0
5;supply_node;2256.00;9.80;1447.00;1.38;0
5;supply_node;2261.00;9.80;1457.00;4.56;0
5;bunker;2258.00;9.80;1457.00;4.07;0
5;bunker;2258.00;9.80;1449.00;5.09;0
5;bunker;2262.00;9.80;1457.00;3.07;0
5;bunker;2256.00;9.80;1444.00;2.58;0
5;bunker;2259.00;9.80;1452.00;5.71;0
5;bunker;2261.00;9.80;1454.00;1.61;0
5;stronghold_network;2258.00;9.80;1455.00;0.53;0
5;anti_air_building;2258.00;9.80;1451.00;2.81;0
5;anti_air_building;2260.00;9.80;1454.00;2.86;0
5;anti_air_building;2256.00;9.80;1454.00;5.62;0
5;synthetic_refinery;2258.00;9.80;1448.00;3.71;0
5;fuel_silo;2253.00;9.80;1442.00;0.97;0
5;radar_station;2258.00;9.80;1450.00;5.95;0
5;nuclear_reactor;2261.00;9.80;1455.00;5.68;0
5;nuclear_reactor_heavy_water;2257.00;9.80;1455.00;0.89;0
5;special_project_facility_spawn;2261.00;9.80;1457.00;2.71;0
5;special_project_facility_spawn;2259.00;9.80;1454.00;4.77;0
5;special_project_facility_spawn;2259.00;9.80;1451.00;5.21;0
5;special_project_facility_spawn;2255.00;9.80;1445.00;0.85;0
5;special_project_facility_spawn;2256.00;9.80;1454.00;5.81;0
5;special_project_facility_spawn;2258.00;9.80;1449.00;0.51;0
5;rocket_site_spawn;2257.00;9.80;1450.00;2.73;0
6;arms_factory;2484.00;9.80;1256.00;4.93;0
6;arms_factory;2481.00;9.80;1235.00;1.87;0
6;arms_factory;2486.00;9.85;1236.00;0.54;0
6;arms_factory;2491.00;9.80;1230.00;4.19;0
6;arms_factory;2507.00;11.88;1235.00;5.31;0
6;arms_factory;2494.00;10.75;1242.00;1.03;0
6;industrial_complex;2493.00;10.40;1234.00;1.50;0
6;industrial_complex;2512.00;12.70;1248.00;4.73;0
6;industrial_complex;2505.00;9.80;1261.00;3.91;0
6;industrial_complex;2486.00;9.80;1245.00;1.04;0
6;industrial_complex;2504.00;13.53;1241.00;0.17;0
6;industrial_complex;2485.00;9.80;1236.00;4.08;0
6;air_base;2485.00;9.80;1249.00;3.04;0
6;supply_node;2508.00;10.25;1231.00;1.88;0
6;supply_node;2509.00;9.80;1262.00;4.65;0
6;supply_node;2484.00;9.80;1252.00;1.38;0
6;supply_node;2485.00;10.23;1239.00;4.56;0
6;supply_node;2501.00;10.12;1252.00;1.35;0
6;supply_node;2510.00;12.75;1249.00;4.68;0
6;supply_node;2515.00;9.80;1256.00;1.73;0
6;supply_node;2499.00;12.10;1241.00;5.00;0
6;supply_node;2521.00;12.53;1246.00;0.41;0
6;supply_node;2496.00;10.50;1230.00;5.72;0
6;naval_base;2501.00;9.57;1228.00;1.11;1701
6;naval_base;2520.00;9.80;1250.00;-3.14;4213
6;naval_base;2480.00;9.57;1252.00;-2.21;1477
6;naval_base;2480.00;9.50;1246.00;-2.11;1477
6;naval_base;2518.00;9.50;1254.00;-4.39;4213
6;naval_base;2514.00;10.15;1251.00;-4.51;4213
6;naval_base;2506.00;9.57;1264.00;-2.16;1477
6;naval_base;2502.00;9.80;1259.00;-2.76;1477
6;naval_base;2508.00;9.50;1224.00;0.00;1701
6;bunker;2495.00;10.55;1234.00;0.89;0
6;bunker;2492.00;10.57;1239.00;5.43;0
6;bunker;2486.00;9.80;1256.00;0.68;0
6;bunker;2504.00;12.40;1239.00;2.92;0
6;bunker;2506.00;11.12;1251.00;2.71;0
6;bunker;2509.00;11.38;1233.00;4.77;0
6;bunker;2516.00;9.80;1258.00;5.21;0
6;bunker;2507.00;9.80;1262.00;0.85;0
6;bunker;2510.00;10.95;1254.00;5.81;0
6;bunker;2524.00;11.25;1247.00;0.51;0
6;coastal_bunker;2493.00;9.57;1228.00;-0.79;0
6;coastal_bunker;2481.00;9.50;1233.00;-0.59;0
6;coastal_bunker;2496.00;9.57;1253.00;-2.76;0
6;coastal_bunker;2516.00;9.57;1253.00;-4.39;0
6;coastal_bunker;2483.00;9.80;1257.00;-2.21;0
6;coastal_bunker;2511.00;9.50;1224.00;0.00;0
6;coastal_bunker;2510.00;9.80;1266.00;-4.07;0
6;coastal_bunker;2522.00;10.50;1249.00;-3.14;0
6;coastal_bunker;2515.00;9.57;1252.00;-4.51;0
6;stronghold_network;2510.00;12.28;1250.00;5.38;0
6;dockyard;2501.00;9.57;1258.00;-2.76;0
6;anti_air_building;2494.00;10.48;1233.00;1.19;0
6;anti_air_building;2481.00;9.80;1236.00;1.87;0
6;anti_air_building;2495.00;10.32;1229.00;1.43;0
6;synthetic_refinery;2510.00;9.93;1259.00;1.69;0
6;fuel_silo;2505.00;11.53;1236.00;2.85;0
6;radar_station;2500.00;11.50;1245.00;5.81;0
6;nuclear_reactor;2497.00;10.15;1229.00;2.97;0
6;nuclear_reactor_heavy_water;2506.00;9.80;1261.00;2.94;0
6;special_project_facility_spawn;2478.00;9.80;1255.00;2.48;0
6;special_project_facility_spawn;2524.00;13.12;1244.00;6.12;0
6;special_project_facility_spawn;2491.00;10.55;1242.00;5.95;0
6;special_project_facility_spawn;2506.00;12.05;1236.00;1.76;0
6;special_project_facility_spawn;2496.00;9.85;1226.00;2.49;0
6;special_project_facility_spawn;2501.00;10.12;1252.00;5.20;0
6;special_project_facility_spawn;2509.00;9.80;1263.00;4.86;0
6;special_project_facility_spawn;2495.00;10.88;1240.00;2.18;0
6;special_project_facility_spawn;2509.00;10.85;1255.00;2.79;0
6;special_project_facility_spawn;2513.00;10.23;1254.00;0.58;0
6;rocket_site_spawn;2496.00;10.50;1230.00;4.29;0
6;naval_base_spawn;2474.00;9.50;1252.00;-2.21;0
6;naval_base_spawn;2479.00;9.50;1247.00;-2.11;0
6;naval_base_spawn;2508.00;9.57;1225.00;0.00;0
6;naval_base_spawn;2525.00;10.48;1247.00;-3.14;0
6;naval_base_spawn;2500.00;9.50;1224.00;-0.79;0
6;naval_base_spawn;2515.00;10.75;1248.00;-4.51;0
6;naval_base_spawn;2498.00;9.50;1257.00;-2.76;0
6;naval_base_spawn;2517.00;9.80;1260.00;-4.39;0
6;naval_base_spawn;2514.00;9.80;1261.00;-4.07;0
6;floating_harbor;2508.00;9.50;1220.00;-3.14;724
6;floating_harbor;2500.18;9.50;1267.88;0.98;1102
6;floating_harbor;2466.00;9.50;1266.00;0.90;1619
6;floating_harbor;2474.00;9.50;1245.60;1.03;2328
6;floating_harbor;2496.40;9.50;1263.50;0.38;2451
6;floating_harbor;2543.00;9.50;1263.00;-1.14;2572
6;floating_harbor;2524.64;9.50;1259.21;-1.25;4139
6;floating_harbor;2521.00;9.50;1257.00;0.00;8441
6;floating_harbor;2487.05;9.50;1221.05;-3.93;9817
7;arms_factory;2543.00;12.35;1238.00;0.54;0
7;arms_factory;2527.00;11.30;1234.00;4.19;0
7;arms_factory;2536.00;15.38;1240.00;5.31;0
7;arms_factory;2525.00;12.15;1234.00;1.03;0
7;arms_factory;2513.00;18.35;1241.00;1.50;0
7;arms_factory;2518.00;12.65;1231.00;4.73;0
7;industrial_complex;2515.00;12.95;1233.00;3.91;0
7;industrial_complex;2524.00;13.23;1239.00;1.04;0
7;industrial_complex;2555.00;11.65;1233.00;0.17;0
7;industrial_complex;2507.00;14.80;1240.00;4.08;0
7;industrial_complex;2529.00;10.48;1234.00;2.23;0
7;industrial_complex;2521.00;15.40;1237.00;6.00;0
7;air_base;2543.00;12.35;1238.00;1.91;0
7;supply_node;2538.00;15.40;1237.00;1.38;0
7;supply_node;2520.00;16.02;1237.00;4.56;0
7;supply_node;2550.00;11.85;1234.00;1.35;0
7;bunker;2521.00;15.40;1237.00;5.09;0
7;bunker;2549.00;11.82;1237.00;3.07;0
7;bunker;2538.00;13.32;1242.00;2.58;0
7;stronghold_network;2524.00;12.45;1234.00;1.61;0
7;anti_air_building;2528.00;11.70;1240.00;5.42;0
7;anti_air_building;2535.00;14.15;1237.00;0.53;0
7;anti_air_building;2511.00;14.90;1238.00;2.81;0
7;synthetic_refinery;2521.00;13.98;1233.00;2.86;0
7;fuel_silo;2514.00;12.70;1233.00;5.62;0
7;radar_station;2531.00;11.57;1237.00;6.04;0
7;nuclear_reactor;2531.00;11.70;1238.00;0.97;0
7;nuclear_reactor_heavy_water;2526.00;12.50;1238.00;5.64;0
7;special_project_facility_spawn;2513.00;15.50;1237.00;0.68;0
7;special_project_facility_spawn;2536.00;13.90;1236.00;2.92;0
7;special_project_facility_spawn;2548.00;12.32;1237.00;2.71;0
7;rocket_site_spawn;2513.00;13.98;1235.00;4.77;0
8;arms_factory;2532.00;10.88;1246.00;5.31;0
8;arms_factory;2567.00;9.80;1240.00;1.03;0
